Ptr.pUmem_Sta_ProgPos[9]  Ptr.pUmem_Sta_ProgPos[10]  Ptr.pUmem_Sta_Velocity[11]
-19804.00000000000000000 28282.00000000000000000 13.00000000000000000
-19729.00000000000000000 28175.00000000000000000 13.00000000000000000
-19660.00000000000000000 28077.00000000000000000 13.00000000000000000
-19660.00000000000000000 28077.00000000000000000 13.00000000000000000
-19586.00000000000000000 27970.00000000000000000 27.00000000000000000
-19517.00000000000000000 27872.00000000000000000 27.00000000000000000
-19442.00000000000000000 27766.00000000000000000 27.00000000000000000
-19368.00000000000000000 27659.00000000000000000 27.00000000000000000
-19368.00000000000000000 27659.00000000000000000 27.00000000000000000
-19299.00000000000000000 27561.00000000000000000 27.00000000000000000
-19225.00000000000000000 27454.00000000000000000 27.00000000000000000
-19156.00000000000000000 27356.00000000000000000 27.00000000000000000
-19081.00000000000000000 27249.00000000000000000 27.00000000000000000
-19081.00000000000000000 27249.00000000000000000 27.00000000000000000
-19012.00000000000000000 27151.00000000000000000 27.00000000000000000
-18938.00000000000000000 27045.00000000000000000 27.00000000000000000
-18863.00000000000000000 26938.00000000000000000 27.00000000000000000
-18794.00000000000000000 26840.00000000000000000 27.00000000000000000
-18794.00000000000000000 26840.00000000000000000 27.00000000000000000
-18726.00000000000000000 26742.00000000000000000 27.00000000000000000
-18651.00000000000000000 26635.00000000000000000 0.00000000000000000
-18576.00000000000000000 26529.00000000000000000 0.00000000000000000
-18508.00000000000000000 26430.00000000000000000 0.00000000000000000
-18508.00000000000000000 26430.00000000000000000 0.00000000000000000
-18433.00000000000000000 26324.00000000000000000 0.00000000000000000
-18364.00000000000000000 26226.00000000000000000 0.00000000000000000
-18290.00000000000000000 26119.00000000000000000 0.00000000000000000
-18215.00000000000000000 26013.00000000000000000 0.00000000000000000
-18215.00000000000000000 26013.00000000000000000 0.00000000000000000
-18146.00000000000000000 25914.00000000000000000 0.00000000000000000
-18072.00000000000000000 25808.00000000000000000 0.00000000000000000
-18003.00000000000000000 25710.00000000000000000 0.00000000000000000
-17929.00000000000000000 25604.00000000000000000 0.00000000000000000
-17929.00000000000000000 25604.00000000000000000 0.00000000000000000
-17854.00000000000000000 25498.00000000000000000 0.00000000000000000
-17786.00000000000000000 25400.00000000000000000 0.00000000000000000
-17712.00000000000000000 25294.00000000000000000 -13.00000000000000000
-17644.00000000000000000 25196.00000000000000000 -13.00000000000000000
-17644.00000000000000000 25196.00000000000000000 -13.00000000000000000
-17570.00000000000000000 25091.00000000000000000 -13.00000000000000000
-17502.00000000000000000 24994.00000000000000000 -13.00000000000000000
-17428.00000000000000000 24889.00000000000000000 -13.00000000000000000
-17360.00000000000000000 24792.00000000000000000 -13.00000000000000000
-17360.00000000000000000 24792.00000000000000000 -13.00000000000000000
-17287.00000000000000000 24687.00000000000000000 -13.00000000000000000
-17214.00000000000000000 24583.00000000000000000 -13.00000000000000000
-17147.00000000000000000 24487.00000000000000000 -13.00000000000000000
-17147.00000000000000000 24487.00000000000000000 -13.00000000000000000
